Line Number,Sentence
1,உவமைவழி அறநெறி விளக்கம் நீதி நூல்கள் செந்தமிழ் அந்தணர் இரா.
2,தொழுவத்தில் இருந்து ஆயன் தன் ஆக்களை மேய்ச்சலுக்கு ஓட்டிக் கொண்டு காட்டுக்குச் சென்றான்.
3,பசுக்கள் ஆர்வமாய்ப் புல் மேய்ந்தன.
4,"மழை மின்னல் இடிகளால் நிலம் குளிர்ந்து, அங்கும் இங்கும் காளான் முளைத்துக் கிடந்தன."
5,நிலத்திற்குக் குடைப்பிடித்து நிற்பது போல் நின்றன!
6,ஆயனுக்கு வழக்கமாகிப் போன காட்சி அவனை அக்காட்சி கவர்ந்து விடவில்லை!
7,அவன் தொழில் மேய்ச்சல்.
8,"ஆனால், அக் காட்சியை இன்னொருவர் காண்கிறார்."
9,"அவர் நல்ல சிந்தனையாளர், புலமைத் தோன்றல் படைப்பு வல்லார்."
10,அவர் பெயர் பொய்கை யார்!
11,"அவர்க்குப் பசுவின் காலடியில் பட்டுக் குடைசாய்ந்து போகும் காளான் காட்சி, கண்ணைவிட்டு அகலவில்லை!"
12,சேரமான் மேல் அளவற்ற அன்பும் பற்றுமையும் உடையவர்தாம் புலவர்.
13,"ஆனால், சோழன் யானை செய்த வீறுமிக்க செயலைக் கண்டது கண்டவாறு கூற அவர் தயங்கவில்லை."
14,"சோழன் யானை, அச்சோழனுக்கு மாறாக நின்றவர் தூக்கிப் பிடித்திருந்த வெண்கொற்றக் குடைகளையெல்லாம் எற்றி எற்றித் தள்ளின."
15,"எளிமையாக இயல்பாக அக்குடைகள் சாய்ந்தன, உருண்டன சிதைந்தன."
16,"புலவர் பொய்கையார் பார்வை, முன்னோக்கிச் சென்றது !"
17,ஆயன் பசு காளானை எற்றித் தள்ளிய காட்சி முன்னே நின்றது !
18,யானை குடையை எற்றும் காட்சி பின்னே தொடுத்து நின்றது!
19,உவமை வழி அறநெறி விளக்கம் குடைக்காளான் எனப் பொது மக்களால் வழங்கப்படும் சொல்லாட்சி அவரை வியப்பில் ஆழ்த்தியது!
20,"காளான் நிறம், குடைநிறம் இரண்டும் வெள்ளை !"
21,"காளான் வடிவம், குடைவடிவம் இரண்டும் வட்டம்!"
22,"பசு எற்றுதல், யானை எற்றுதல் இரண்டும் வினைஒற்றுமை!"
23,"காளான் சிறு வடிவம், குடை பெருவடிவம் இரண்டன் அளவுநிலை!"
24,இவற்றை எண்ணிப் பூரித்தார்.
25,"இப்படியொரு , காட்சி இணையைக் காண முடியுமா?"
26,யான் கண்டேனே !
27,காண்கிறேனே! என வியந்தார்.
28,காட்சியை அன்று!
29,கண்ட தம்மையே வியந்தார்.
30,தாம் காணவாய்த்த காட்சியை ஓவியமாக சொல்லோவியமாகத் தீட்டினார்!
31,அது களவழி நாற்பது என்னும் நூலில் இடம் பெற்றது.
32,"அப்பாடல் அவர்தம் உணர்வு மேம்பாட்டை மட்டுமன்றி, உவமை மேம்பாட்டையும், உவமை உள்ளத்தை ஆட்கொள்ளும் திறத்தையும் உணர்த்த வல்லனவாகத் திகழ்கின்றது."
33,"பொய்கைப் புலவர் கண்ட காட்சி, அருமையான காட்சியாக இன்றும் விளங்குவது எதனால்?"
34,இப்படி எத்தனை எத்தனை பேர்கள் ஆவணப்படுத்தியுள்ளனர்.
