Line Number,Sentence
1,தொல்காப்பிய உரைத்தொகை பொருளதிகாரம் இளம்பூரணம் வ.உ.,False
2,"சிதம்பரனார் பதிப்பு ,, மீள்பதிப்பு பதிப்பாசிரியர் முதுமுனைவர் இரா.",False
3,இளங்குமரனார் முனைவர் கல்பனா சேக்கிழார் பதிப்பாளர் கோ.,False
4,"இளவழகன் தமிழ்மண் பதிப்பகம் நூற்குறிப்பு தொல்காப்பிய உரைத்தொகை பொருளதிகாரம் இளம்பூரணம் முதற்பதிப்பு,, வ.உ.",False
5,சிதம்பரனார் பதிப்பாசிரியர் மீள்பதிப்பு முதுமுனைவர் இரா.,False
6,இளங்குமரனார் பதிப்பாசிரியர்கள் முனைவர் கல்பனா சேக்கிழார் பதிப்பாளர் கோ.,False
7,இளவழகன் பக்கம் விலை பதிப்பு தமிழ்மண் பதிப்பகம் எண்.,False
8,", சிங்காரவேலர் தெரு, தியாகராயர் நகர், சென்னை .",False
9,". , செல் மின்னஞ்சல் தாள் . கி.",False
10,"மேப்லித்தோ, அளவு தெம்மி எழுத்து . புள்ளி, பக்கம் கட்டமைப்பு இயல்பு படிகள் நூலாக்கம் கோ.",False
11,சித்திரா அட்டை வடிவமைப்பு செல்வன் பா.,False
12,அத்தேட்டைச் சுவைத்த கோத்தும்பிகள் பழைய உரையாசிரியர்கள்.,False
13,"அவர்கள் உரைகளையெல்லாம் ஒன்று திரட்டி, வரிசையுறத் தமிழுலகம் கொள்ள வைத்த உரைத்தொகுதிகள் இவையாம்!",False
14,"முன்னைப் பதிப்பாசிரியர்கள் தெளிவுறுத்தும் மணிக்குவைகள் எல்லாமும், அவர்கள் வைத்த வைப்புப்படி வைத்த செப்பேடுகள் இத் தொல்காப்பிய உரைத் தொகையாம்.",False
15,"மேலும், இவை கிடைத்தற்கு அரிய கருவூலமுமாம்!",False
16,"எழுத்து, சொல், பொருள் ஆகியவற்றின் பதிப்புகள் ஒரே காலத்தில் ஒருவரால் வெளியிடப்பட வில்லை.",False
17,"தொல்காப்பியத்திற்குக் கிடைத்த உரைகள் அனைத்தையும் ஒருமொத்தமாகத் தருவதால் இது, தொல்காப்பிய உரைத்தொகை எனப்பட்டது.",False
18,தொகையாவது தொகுக்கப்பட்டது.,False
19,இளங்குமரன் அறிமுகவுரை வ.உ.,False
20,"சிதம்பரனார் வள்ளி நாயக உலகநாத சிதம்பரனார், வ.உ.சி. என மூன்றெழுத்தில் முத்தமிழ்ப் புகழும் கொண்டவர் அவர்!",False
21,"ஓட்டப்பிடாரத்தில், உலகநாதர் பரமாயியர் மகனாராக .. இல் பிறந்தவர் வ.உ.சி.",False
22,தந்தையார் வழக்கறிஞர் தாம்பிறந்த ஊரி இருந்த வீரப் பெருமாள் அண்ணாவி என்பாரிடம் தமிழ் இலக்கிய இலக்கணங்கரளைக் கற்றார்.,False
23,"தூத்துக்குடி கிறித்தவ உயர்பள்ளி, திருநெல்வேலி மதுரை திரவியம் தாயுமானவர் இந்துக் கல்லூரி உயர்பள்ளி ஆயவற்றில் கற்றார்.",False
24,அதுவும் ஏற்காமல் சட்டம் படிக்கத் திருச்சிராப்பள்ளி வந்து சட்டக் கல்லூரியில் பயின்று கி.பி.,False
25,இல் வழக்கறிஞரானார்.,False
26,படிக்கும் போதே இல் திருமணமும் ஆயது.,False
27,மணமகனார் வள்ளியம்மை.,False
28,"வறியவர்க்கு வாதாடலும், காவலரைத் திணறவைக்க வினாவலும் கொண்ட வ.உ.சி.யின்மேல், அரசின்பகை மளையிடத் தொடங்கிவிட்டது.",False
29,தந்தையார் தூத்துக்குடிக்குச் செல்ல வைத்தார்.,False
30,"வள்ளியம்மை இல் இயற்கை எய்த, அவர் உறவினராய மீனாட்சியம்மையை மணக்கவும் நேர்ந்தது.",False
31,சிதம்பரனார் தூத்துக்குடிக்குச் சென்றால் என்ன?,False
32,அவர் ஈகமும் துணிவும் அவருடன் தானே இருக்கும்!,False
33,தூத்துக்குடி பெருநகர்!,False
34,தொண்டுக்கும் வாய்ப்பு!,False
35,எகிப்து கொலை வழக்கு!,False
36,விடுவிடுப்பு முடிபு!,False
37,ஏழைமையர் தோழமை யரானார்!,False
38,"தமிழில் தொய்வும், சைவ சமய ஈடுபாடும் பெருகப் பெருவாய்ப்பு ஏற்பட விவேகபானு என்னும் இதழ் நடத்தினார்.",False
39,இது மாதிகை இதழ்.,False
40,சென்னைக்குச் சென்று திரும்பும் ஒரு சூழல் ஏற்பட்டது.,False
