Line Number,Sentence
1,நூற் குறிப்பு நூற்பெயர் ஐம்பெருங் காப்பியங்கள் மணிமேகலை உரையாசிரியர் நாவலர் ந.மு.வேங்கடசாமி நாட்டார் ஒளவை சு.
2,துரைசாமிப்பிள்ளை பதிப்பாளர் இ.
3,இனியன் முதற்பதிப்பு தாள் கி.
4,வெள்ளைத்தாள் அளவு தெம்மி எழுத்து புள்ளி பக்கம் நூல் கட்டமைப்பு இயல்பு சாதாரணம் விலை உருபா.
5,"படிகள் நூலாக்கம் பாவாணர் கணினி தி.நகர், சென்னை ."
6,அட்டை வடிவமைப்பு வ.
7,"மலர் அச்சிட்டோர் வெங்கடேசுவரா ஆப்செட் பிரிண்டர்ஸ் இராயப்பேட்டை, சென்னை ."
8,"வெளியீடு இளங்கணி பதிப்பகம் எண் செம்படத்தெரு, சைதாப்பேட்டை மேற்கு, சென்னை ."
9,சிலப்பதிகாரத்தில் சமணக் கருத்துக்கள் இடம்பெற்றிருந்தாலும் இது முற்றிலும் தமிழ் தேசியக் காப்பியம்.
10,"சிந்தாமணியும், வளையாபதியும் சமணக் காப்பியங்கள்."
11,"மணிமேகலையும், குண்டலகேசியும் புத்த சமயக் காப்பியங்கள்."
12,தமிழர் தம் வாழ்வு வளம்பெற அணிகலன்களாக அமைந்தவை.
13,இச்செந்தமிழ்க் காப்பியங்கள்.
14,"தமிழகம் அன்றும் இன்றும் வேற்றினத்தார் நுழைவால் தாக்குண்டு, அதிர்வுண்டு, நிலைகுலைந்து, தடம் மாறித் தடுமாறும் நிலையில் உள்ளது."
15,இச் செம்மொழிச் செல்வங்களுக்குச் செந்தமிழ் அந்தணர் முதுமுனைவர்.
16,இரா.
17,இப்பெருமகனாருக்கு எம் நன்றி என்றும் உண்டு.
18,"தேவநேயப் பாவாணர், தெ.பொ.மீனாட்சி சுந்தரனார், மு."
19,"அருணாசலம், தி.வை சதாசிவப் பண்டாரத்தார் ஆகிய தமிழ்ப் பெருமக்கள் இக்காப்பியங்கள் குறித்துக் கூறியுள்ள கருத்துக்களை இந்நூலுள் பதிவாகத் தந்துள்ளோம்."
20,"அலங்காரங்களும், ஆடம்பரங்களும், படாடோப வாழ்வும் தமிழ் மண்ணில் தலை ஓங்கி ஆட்டம்போடும் காலமிது."
21,விலை வரம்பில்லா இவ் வருந்தமிழ் கருவூலங் களையெல்லாம் தொகுத்துப் பொருள் மணிக்குவியல்களாகத் தமிழர் தம் கைகளுக்குத் தந்துள்ளோம்.
22,எம் தமிழ்ப்பணிக்குக் துணைநிற்க வேண்டுகிறோம்.
23,இதன் காலம் கி.பி.
24,ஆம் நூற்றாண்டு இறுதியில் எழுதப்பட்டது.
25,மணிமேகலை என்னும் அறத்தமிழ்ச் செல்வியைக் காப்பியத் தலைவியாகக் கொண்டு எழுதப்பட்ட புரட்சிக் காப்பியம்.
26,"பசிப்பிணி அறத்தை மையமாகக் கொண்டு உணவு,உடை, உறைவிடம் எழுதப்பட்ட வண்தமிழ் நூல்."
27,சிறைக்கோட்டத்தை அறக்கோட்டமாக கொண்டு எழுந்த நூல்.
28,எப்படிப்பட்டவரையும் திருத்த முடியும் எனும் தன்னம்பிக்கை உணர்வை எழுப்புவதை தனிச்சிறப்பாகக் கொண்டு எழுதப்பட்டது.
29,கணிகை ஒருத்தி தெய்வ நிலைக்கு உயர முடியும் என்பதை எடுத்துச் சொல்லும் இனிய தமிழ்க் காப்பியம்.
30,ஆதிரை என்னும் நல்லாளின் கற்பின் மாண்பைக் கூறுவான் வேண்டி எழுதப்பட்ட நூல்.
31,பெண்ணின் பெருமைக்கு பெருமை சேர்க்கும் பெருங்காப்பியம்.
32,செவிநுகர் கனிகள் காதைகள் சொரியன செவிநுகர் கனிகள் என்பது கம்பர் வழங்கிய தொடர்!
33,காலமெல்லாம் செவி வாயாக நெஞ்சுகளனாகத் துய்க்கும் செவ்விலக்கியச் செழுங் காப்பியங்கள் ஐந்து!
34,அவற்றுள் முழுமையாக வாய்த்தவை மூன்று மற்றை இரண்டோ தமிழர் பேணிக் காவாப் பேதைமையால் ஒழிந்தவை!
35,"எனினும், உரையாசிரியர்களால் ஒரு சில ஒளிமணிகள் எய்தப் பெற்றவை."
36,சிலப்பதிகாரம் உருவாகிய மண் சேரலம்!
37,கண்ணகி கோயில் கொண்ட மண் சேரலம்!
38,சிலப்பதிகாரம் இல்லையேல் சேரல மண்ணை இழந்தமைபோல் செங்குட்டுவன் ஆட்சியோ கண்ணகி கோட்டம் உருவாகிய மாட்சியோ உருத் தெரியாமல் ஒழிக்கப்பட்டிருக்கும்.
39,நெஞ்சையள்ளும் சிலம்பு நமக்கு வாய்த்தமையால் முத்தமிழ்க் காவியமாம் மூத்த தமிழ்க் காவியம் பெற்றோம்!
40,அதனைத் தொடுத்த கதையாம் மேகலை என்னும் காவியமும் பெற்றோம்!
41,நெட்ட நெடிய காலத்தின் பின்னர்ச் சீவக சிந்தாமணியாம் காவியம் உற்றோம்!
42,அவ்வக் காவிய நிலைகளை அவ்வந் நூல்களில் காண்க.
43,காப்பிய வகையுள் வைக்கத்தக்க அருங்கலப் பேழை அஃதாம்!
44,காப்பியம் என்பதுதான் என்ன?
45,தண்டியலங்காரம் என்னும் அணிநூல் காப்பிய இலக்கணத்தைக் கைம்மேல் கனியாக வழங்குகிறது.
46,", ஐம் பெருங்காப்பியங்கள் என எண்ணப்பட்டமை போல, ஐஞ்சிறு காப்பியங்கள் என எண்ணப்பட்டனவும் உள."
47,"முதற்காப்பியமாம் சிலம்பு, முத்தமிழ்க் காவியமாய், வரிப்பாடல் வைப்பகமாய் அமைந்தமை இளங்கோவடிகள்தெரிமாண் தமிழ்க் கலைவளம் காட்டுவதாம்!"
48,"சாத்தனார் நூலோ, கதையால் தழுவப் பட்டதெனினும் காப்பியப் போக் காலும் யாப்பியல் வளத்தாலும் சிலம்பை நெருங்க முடியவில்லை!"
49,சமயச் செறிவும் தருக்கமும் அடிகளார் சால்புப் பார்வையோடு சாராமல் ஒருசார் ஒதுங்கி நிற்கிறது!
50,சிந்தாமணி கலைமலி காப்பியமாகக் கமழ்ந்தாலும் வரிப்பாடல்களோ அவர் காலத்துக் கிளர்ந்து விட்ட வாரப்பாடல்களோ இல்லாமல் நடையிடவே செய்கின்றது!
51,குண்டலகேசியின் கதையோ நீலகேசி உரைவழியே அறியக் கிடந்ததாம்.
52,"அக்கதை நாடகமாய், திரைப்படமாய், அகவலாய், புதுக் காப்பியமாய்ப் பின்னே வடிவெடுக்கத் தூண்டியது."
53,அதன் கதைத்தலைவன் தானே தேடிக்கொணட் தீச்சொல்லின் தீயவிளைவாலேயே யாம்!
