Line Number,Sentence
1,மேப்லித்தோ அளவு தெம்மி எழுத்து . புள்ளி பக்கம் படிகள் விலை உரு.
2,நூலாக்கம் டெலிபாய்ண்ட் சென்னை .
3,"அட்டை வடிவமைப்பு கா.பாத்திமா அச்சு வெங்கடேசுவரா ஆப்செட் பிரிண்டர் இராயப்பேட்டை, சென்னை ."
4,தொ.பே நூல்கிடைக்கும் இடம் தமிழ்மண் பதிப்பகம் தொ.பே .
5,பதிப்புரை இருபதாம் நூற்றாண்டு தமிழுக்கும் தமிழருக்கும் பெருமை சேர்த்த நூற்றாண்டாகும்.
6,இந் நூற்றாண்டில் தமிழுக்கு அருந் தொண்டாற்றியவர்கள் வரிசையில் அறிஞர் சாமி.
7,சிதம் பரனாரும் ஒருவர்.
8,தந்தை பெரியாரின் தலைமையில் கலப்புமணம் செய்து கொண்ட சீர்திருத்த முன்னோடி.
9,இவர் எழுதி வெளிவந்த நூல்கள் என்று அறிஞர்கள் பதிவில் காணப்படுகிறது.
10,கைக்குக் கிடைக்கப் பெறாத ஏனைய நூல்களைத் தேடியெடுத்து எதிர்வரும் ஆண்டில் வெளியிட முயலுவோம்.
11,தம் எழுதுகோலை பொழுதுபோக்குக்காகவோ பிழைப்புக் காகவோ கையாளாத தன்மானத் தமிழறிஞர்.
12,தம் எழுத்தை இலட்சிய நோக்குடன் தமிழர்களின் நலனுக்காக எழுதியவர்.
13,தனித்தமிழியக்கம் நீதிக்கட்சி திராவிடர் கழக ஈடுபாடு கொண்டவர்.
14,பன்முகப் படைப்பாளி.
15,புதிய பார்வையுடன் திருக்குறளின் அருமை பெருமைகளை ஆழ்ந்து அகழ்ந்து காட்டி யவர்.
16,"பட்டமும் பதவியும், செல்வமும் செல்வாக்கும், இளமை யும் அழகும், பொன்னும் பொருளும் மாந்த வாழ்வில் நிலையற்றது."
17,சிலப்பதிகாரம் அரசியல் புரட்சியை அறிவுறுத்த எழுந்த நூல்.
18,மணிமேகலை சமுதாயப் புரட்சியை அறிவுறுத்த எழுதப்பட்ட நூல்.
19,"ஐம்பெருங்காப்பியங்கள் புலவர்கள் போற்றும் பெருமைக்குரிய பழந்தமிழர் பண்பாட்டுச் செல்வங்கள், சாதி வேற்றுமையையும், பெண்ணடிமைத்தனத்தைக் கண்டித்தும்."
20,பிறப்பால் வேற்றுமைப் பாராட்டப்படும் கொடுமைகளுக்கு ஓங்கிக் குரலை கொடுத்தவர்.
21,முற்போக்கு இயக்கத்தின் முன்னணித் தலைவர் களில் ஒருவராய்த் திகழ்ந்தவர்.
22,புலமை மிக்க தமிழ் அறிஞராக இருந்தபோதும் அவர் பழைமைவாதி யாக இருக்கவில்லை.
23,சமுதாய மாற்றத்தையும் பரிணாம வளர்ச்சியையும் கணக்கில் கொண்டு தமிழ் இலக்கியத்தை ஆய்வு செய்தவர்.
24,பிற்போக்கு வாதிகளால் உருவாக்கி விடப்பட்ட பல கட்டுக் கதைகளையும் கற்பனைகளையும் இவருடைய கட்டுரைகள் தவிடுபொடியாக்கின.
25,என்று திரு.டி.செல்வராஜ் அவர்கள் இப்படி பதிவு செய்கிறார்.
26,"இவருடைய எழுத்துக்களில் ஆழ்ந்த சமூக அக்கறையும், தொலைநோக்குப் பார்வையும் படிந்து கிடக்கிறது."
27,இதனைத் தொகுத்தும்.
