Line Number,Sentence
1,தமிழ் இலக்கணப் பேரகராதி எழுத்து ஆசிரியர் பண்டித வித்துவான் தி.வே.
2,கோபாலையர் தமிழ்மண் ..
3,", ."
4,இடையிடையே பணிக்கப்பட்ட ஏனைய பணி களுக்கு இடையிலும் அகராதிப் பணியைத் தொடர்ந்து இல் ஓரளவு அதனை நிறைவு செய்தேன்.
5,சென்ற நூற்றாண்டில் வெளிவந்த இலக்கணம் பற்றிய கட்டுரைகள் பல இருப்பினும் அவையெல்லாம் இவ்வகராதி யில் இடம் பெறவில்லை.
6,எடுத்துக்காட்டாக வழக்கு என்ற சொல் தொல்காப்பியச் சிறப்புப் பாயிரத்தில் முதற்கண் வருவதால் அச்சொல் பாயிரம் பற்றிய பகுதியில் விளக்கப்பட்டிருக்கும்.
7,தலைப்புக் களின் அகராதி அமைக்கப்பட்டபின் அத்தகைய சொற்களின் இருப்பிடம் அறிதல் எளிதாகும்.
8,"சரவணன், செல்வன் இ."
9,"இனியன், செல்வன் மு."
10,"கலையரசன், அரங்க."
11,"குமரேசன், வே."
12,"தனசேகரன், மு.நா."
13,"இராமசுப்பிரமணிய இராசா, நா."
14,"வெங்கடேசன், இல."
15,தர்மராசு ஆகியோர் இந்நூல் செம்மையாக வெளிவரப் பெரிதும் முயன்றுள்ள செயலைப் போற்றுகிறேன்.
16,இவர்கள் நோய்நொடி இன்றிப் பல்லாண்டு வாழ வாழ்த்துகிறேன்.
17,இந்நூலை வெளியிட உதவிய எங்கள் தொலைக் கீழைப் பிரஞ்சு ஆராய்ச்சிப்பள்ளி நிறுவனத்தாருக்கு நன்றியைத் தெரி வித்துக்கொள்கிறேன்.
18,இக்காலத்தில் தொல்காப்பியக் கடல் என்று போற்றப்படும் அந்நூல் இயற்றப்பட்ட காலத்தே அது சிறுநூலாகவே யாக்கப் பெற்றது.
19,அதன் எழுத்துப் படலத்தில் உள்ள இயல்களிலும் விதிக் கப்படுவன எல்லாம் கருவியும் செய்கையும் என இருவகைப்படும்.
20,"அவற்றுள் கருவி நூல்மரபு முதலிய நான்கு ஓத்தும், செய்கை தொகைமரபு முதலிய எஞ்சிய ஐந்து ஓத்தும் ஆம்."
21,கருவிதானும் பொதுவும் சிறப்பும் என இருவகைத்து.
22,முதல் மூன்று ஓத்தும் பொதுக்கருவி செய்கை ஒன்றற்கேயுரிய புணரியல் சிறப்புக் கருவி.
23,"அடுத்து, மொழிமரபு கூறும் விதிகள் நூல்மரபின் ஒழிபாக அமைந்துள்ளன."
24,"பிறப்பியல், உயிர் மெய் சார்பெழுத்துக்கள் என்பவற்றின் பிறப்பிடங்களும் முயற்சியும் பற்றி மொழிகிறது."
25,"உருபியல், உருபேற்ற பெயர் சாரியை பெற்றும் பெறாமலும் ஒரோவழி நெடுமுதல் குறுகியும் வருமொழியொடு புணருமாறு கூறுகிறது."
26,உயிர்மயங்கியலிலும் புள்ளிமயங்கியலிலும் அல்வழிப் புணர்ச்சி பெரும்பாலும் எழுவாய்த்தொடர்க்கே கொள்ளப்படு கிறது.
27,வேற்றுமைப்புணர்ச்சி வேற்றுமையுருபுகள் தொக்க வேற் றுமைப் புணர்ச்சிக்கே கொள்ளப்படுகிறது.
