Line Number,Sentence
1,தொல்காப்பிய உரைத்தொகை சொல்லதிகாரம் இளம்பூரணம் இளம்பூரணம் கா.
2,நமச்சிவாய முதலியார் பதிப்பு மீள்பதிப்பு பதிப்பாசிரியர் முதுமுனைவர் இரா.
3,இளங்குமரனார் முனைவர் கல்பனா சேக்கிழார் பதிப்பாளர் கோ.
4,இளவழகன் தமிழ்மண் பதிப்பகம் நூற்குறிப்பு தொல்காப்பிய உரைத்தொகை சொல்லதிகாரம் இளம்பூரணம் முதற்பதிப்பு கா.
5,நமச்சிவாய முதலியார் பதிப்பாசிரியர் மீள்பதிப்பு முதுமுனைவர் இரா.
6,இளங்குமரனார் பதிப்பாசிரியர்கள் முனைவர் கல்பனா சேக்கிழார் பதிப்பாளர் கோ.
7,இளவழகன் பக்கம் விலை பதிப்பு தமிழ்மண் பதிப்பகம் எண்.
8,", சிங்காரவேலர் தெரு, தியாகராயர் நகர், சென்னை ."
9,".. , செல் மின்னஞ்சல் தாள் . கி."
10,"மேப்லித்தோ, அளவு தெம்மி எழுத்து . புள்ளி, பக்கம் இயல்பு படிகள் நூலாக்கம் கோ."
11,சித்திரா அட்டை வடிவமைப்பு செல்வன் பா.
12,அத்தேட்டைச் சுவைத்த கோத்தும்பிகள் பழைய உரையாசிரியர்கள்.
13,"அவர்கள் உரைகளையெல்லாம் ஒன்று திரட்டி, வரிசையுறத் தமிழுலகம் கொள்ள வைத்த உரைத்தொகுதிகள் இவையாம்!"
14,"முன்னைப் பதிப்பாசிரியர்கள் தெளிவுறுத்தும் மணிக்குவைகள் எல்லாமும், அவர்கள் வைத்த வைப்புப்படி வைத்த செப்பேடுகள் இத் தொல்காப்பிய உரைத் தொகையாம்."
15,"மேலும், இவை கிடைத்தற்கு அரிய கருவூலமுமாம்!"
16,"எழுத்து, சொல், பொருள் ஆகியவற்றின் பதிப்புகள் ஒரே காலத்தில் ஒருவரால் வெளியிடப்பட வில்லை."
17,"தொல்காப்பியத்திற்குக் கிடைத்த உரைகள் அனைத்தையும் ஒருமொத்தமாகத் தருவதால் இது, தொல்காப்பிய உரைத்தொகை எனப்பட்டது."
18,தொகையாவது தொகுக்கப்பட்டது.
19,இரா.
20,இளங்குமரன் அறிமுகவுரை கா.
21,"நமச்சிவாயர் காஞ்சிபுரத்திற்கு மேற்கே, கல் தொலைவில் உள்ள, காவிரிப்பாக்கம் என்னும் ஊரில் கி.பி."
22,..இல் தோன்றியவர்.
23,இவர் பெற்றோர்.
24,"இராமசாமி அகிலாண்டேசுவரி, தந்தையார் ஆசிரியர்."
25,பின்னர் மாநிலக் கல்லூரியில் தமிழாசிரியரானார்.
26,"தமிழாசிரியராகியதுடன், சிறந்த நூலாசிரியராகவும் விளங்கினார்."
27,முதல் வகுப்பு முதல் கல்லூரித் தமிழ்நூல் வரை பாட நூல் எழுதியதால் பெருவருவாய் பெற்றார்.
28,தொல்காப்பியத்தை இளம்பூரணர் உரையோடும் பதிப்பித்தார்.
29,தமிழ்ப்பாட நூல்குழுவில் முதல் வரை அமர்ந்து அரும்பணி செய்தார்.
30,"மயிலை சாந்தோம் பகுதியில் கடலகம் என மாளிகை அமைத்து, வரும் புலவர்களுக்கு எல்லாம் புரவலராகிச் சிறந்தார்."
31,தனித்தமிழ்ப் புலவர் பட்டம் உருவாக்கிப் பல்கலைக் கழகத்தின்வித்துவான் தேர்வாக்கியவர் இவர் தமிழர் விழாவாம்.
32,தைப்பொங்கல் விழாவை முதற்கண் கொண்டாட வழிகாட்டியவரும் வாழ்த்து விடும் முறை உருவாக்கி நடைப்படுத்தியவரும் இவரே!
33,பல்கலைக் கழகத்தின் புலவர் பட்டம் எய்திய புலமையர் அனைவரும் நமச்சிவாயர்க்கு மிக நன்றிக் கடன் பட்டவர் ஆவர்.
34,அதற்கு முன்னோடியாக இருந்தது மதுரை நான்காம் தமிழ்ச்சங்கப் பண்டிதப் பட்டமேயாகும்.
35,இரா.
36,இளங்குமரன்.இரா.
37,இளங்குமரன்.
38,அவ்வகையில் தமிழில் அச்சடிக்கப்பட்ட முதல் இலக்கண நூலாக இன்று அறியப்படுவது நன்னூலே.
39,காரணம் தமிழக மடங்கள் நன்னூலைப் பயிற்றிலக்கண மாகவும் பயன் பாட்டு இலக்கணமாகவும் கொண்டிருந்தன.
40,இல் திருத்தணிகை விசாகப் பெருமாளையர் தாமே உரையெழுதி நன்னூல் மூலமும் காண்டிகையுரையும் என்னும் தலைப்பில் வெளியிட்டார்.
41,"தொடர்ந்து தாண்டவராய முதலியாரும்,அ."
42,இதன் தொடர்ச்சியாக இல் வீரமா முனிவரின் தொன்னூல் விளக்கம் அச்சாக்கம் பெற்றது.
43,இல் தான் மழவை மகாலிங்கையரால் தமிழின் தொல் இலக்கணம் தொல்காப்பிய எழுத்ததிகாரம் உரையோடு அச்சிடப்பட்டது.
44,"தொடர்ந்து யாழ்ப்பாணத்து நல்லூர் ஆறுமுகநாவலர், யாழ்ப்பாணத்து சி.வை."
45,"தாமோதரம் பிள்ளை, கோமளபுரம் இராசகோபாலபிள்ளை, சோடசாவதானம் சுப்பராய செட்டியார், போன்றோர் ஆம் நூற்றாண்டில், தொல்காப்பியத்தைக் கிடைத்த உரைகளோடு பதிப்பித்தனர்."
46,இல் தொல்காப்பியத் திற்கு எழுதப்பட்ட உரைகள் இன்று கிடைத்துள்ள அனைத்து உரைகளும் பதிப்பிக்கப்பட்டு விட்டன.
47,மதுகேவரன் தமது தொல்காப்பியம் பதிப்பு ஆவணம் நூலில் குறிப்பிட்டுள்ளார்.
48,"கோபாலையர், முனைவர் ந."
49,"அரணமுறுவல் ஆகியோரைப் பதிப்பாசிரியராகக் கொண்டு, முதுமுனைவர் இரா."
50,இளங்குமரனாரின் வாழ்வியல் விளக்கத்துடன் வெளிவந்துள்ளன.
51,"இருப்பினும் அச்சில் இன்று கிடைக்காத அரிய பதிப்புகளை மீள் பதிப்பாகப் பதிப்பிக்க வேண்டும் என்னும் நோக்கத்தில், சி.வை."
52,"தாமோதரம் பிள்ளை பதிப்பு, கா."
53,"நமச்சிவாய முதலியார் பதிப்பு, வ.உ."
54,"சிதம்பரம் பிள்ளை பதிப்பு, இரா."
55,"வெங்கடாசலம் பிள்ளை பதிப்பு, சி."
56,"கணேசையர் பதிப்பு, தெ.பொ."
57,மீள் பதிப்பில் பின்பற்றியுள்ள பொது நெறிகள் முதுமுனைவர் இரா.
58,முன்னைப் பதிப்புகளின் முகப்புப் பக்கங்கள் கொடுக்கப்பட்டுள்ளன.
59,முன்னைப் பதிப்பாசிரியர் பற்றிய விவரங்கள் கால அடிப்படையில் தொகுத்தளிக்கப்பட்டுள்ளன.
60,"ஒவ்வோர் இயலின் தொடக்கத்தில், பேராசிரியர் க."
61,வெள்ளைவாரணனார் தொல்காப்பியம் தொகுப்பில் எழுதி யுள்ள தொல்காப்பிய இயல் பற்றிய விளக்கம் தரப்பட்டுள்ளன.
62,முன்னைப் பதிப்பில் அடிக்குறிப்புகள் அந்த அந்தப் பக்கத்தில் தரப்பட்டிருந்தன.
63,"இப்பதிப்பில் ஒவ்வோர் இயலுக்கும் தொடர் இலக்கமிட்டு, அந்தந்த இயலின் இறுதியில் தொகுத்து வழங்கப் பட்டுள்ளன."
64,முன்னைப் பதிப்புகளில் நூற்பாக்களைக் கையாண்டுள்ள முறையையே இப் பதிப்பிலும் பின்பற்றப்பட்டுள்ளது.
65,நூற்பாக் களுக்குத் தமிழ் எண் கொடுக்கப்பட்டிருப்பின் அவை நடை முறையில் இப்போது உள்ள எண்களாக மாற்றப்பட்டுள்ளன.
66,"நூற்பா அகரமுதலி, மேற்கோள் அகரமுதலி போன்றவற்றிற்குப் பக்க எண்கள் கொடுக்கப்பட்டிருப்பின் அவை நூற்பா எண்களாக மாற்றப்பட்டுள்ளன."
67,பின்னிணைப்பாகத் தொல்காப்பியம் தொடர்பாக அறிஞர் பெருமக்கள் எழுதியுள்ள கட்டுரைகள் இணைக்கப் பட்டுள்ளன.
68,கோபாலையர் முனைவர் ந.
69,பாடவேறுபாடுகள் சுட்டப்பட்டுள்ளன.
