Line Number,Sentence
1,கதை மலர் மாலை முனைவர் மா.
2,இராசமாணிக்கனார் நிலவன் பதிப்பகம் நூற் குறிப்பு நூற்பெயர் கதை மலர் மாலை ஆசிரியர் முனைவர் மா.
3,இராசமாணிக்கனார் பதிப்பாளர் இ.
4,படிகள் மேலட்டை தமிழ்க்குமரன் நூலாக்கம் திருமதி வி.
5,"சித்ரா அச்சிட்டோர் வெங்கடேசுவரா ஆப்செட் பிரிண்டர் வடபழனி, சென்னை ."
6,"வெளியீடு நிலவன் பதிப்பகம், எண்."
7,", பி பாண்டியன் அடுக்ககம், ஸ்ரீநிவாசன் தெரு, தியாகராயர் நகர், சென்னை ."
8,.
9,"ஆம் நூற்றாண்டின் இறுதிக் காலமும் இருபதாம் நூற்றாண்டின் தொடக்கக் காலமும் தமிழ்மொழி, தமிழின வரலாற்றின் மறுமலர்ச்சிக் காலமாகும்."
10,எதிர்காலத் தமிழ் தலைமுறைக்கு அழியாச் செல்வங்களாக அருந்தமிழ் நூல்களை கொடையாக வழங்கிச் சென்றனர்.
11,இவ்வருந்தமிழ்க் கொடைகள் எல்லாம் தமிழர் இல்லந்தோறும் வைத்துப் பாதுகாக்கத் தக்க புதைபொருள் ஆகும்.
12,எம் தமிழ்நூல் பதிப்புப் பணியின் தொடர் பணியாக தமிழ்ப்பேரறிஞர் முனைவர் மா.
13,இராசமாணிக்கனார் நூல்களை வெளியிடும் நோக்கில் எம் கைக்குக் கிடைத்த சில நூல்களை முதல் கட்டமாக வெளிகொணர்ந்துள்ளோம்.
14,"அகப்பகையும், புறப்பகையும் தமிழர் வாழ்வில் குடிபுகுந்து தமிழினம் நிலைக்குலைந்த வரலாறு கடந்தகால வரலாறு."
15,தமிழினம் மறுமலர்ச்சி பெறுவதற்கு தம் வாழ்வின் முழுபொழுதையும் செலவிட்ட அறிஞர்களை வணங்குவோம்.
16,இந்நூல்களை உங்கள் கையில் தவழ விடுவதில் மகிழ்ச்சியடைகிறோம்.
17,கோ.
18,இளவழகன் நுழையுமுன் மனிதரில் தலையாய மனிதரே!
19,"மொழி, இனம், நாடு எனத் தமிழ் கூறும் நல்லுலகம் பற்றி ஆழச் சிந்தித்தவர்களுள் அவர் குறிப்பிடத்தக்கவர்."
20,"தாமுண்டு, தம் குடும்பமுண்டு, தம் வேலையுண்டு என்று அவரால் இருக்க முடியவில்லை."
21,"மொழி நலம், தமிழ்த் திருமணம், சாதி மறுப்பு என்பன அவருடைய தொடக்கக் காலக் களங்களாக அமைந்தன."
22,"தாய்மொழித் தமிழ், தமிழரிடையே பெறவேண்டிய மதிப்பையும் பயன்பாட்டையும் பெறாமலிருந்தமை அவரை வருத்தியது."
23,தமிழ் நமது தாய்மொழிஈன்ற தாயைப் போற்றுதல் மக்களது கடமை.
24,இப்பிறமொழிச் சொற்கள் நம் மொழியிற் கலந்து தமிழ் நடையைக் கெடுத்துவிடுகின்றன.
25,மொழிக் கொலை புரிவதில் முதற்பரிசு பெறத்தக்கவர் நம் தமிழரே ஆவர்!
26,நம் தமிழ்நாட்டுச் செய்தித் தாள்களில் தமிழ்ப் புலமையுடையார் பெரும்பாலும் இல்லையென்றே கூறலாம்.
27,இவற்றைத் தமிழ்ச் செய்தித்தாள்கள்என்று கூறுவதற்குப் பதிலாக கலப்பு மொழிச் செய்தித்தாள்கள்என்று கூறுதலே பொருந்தும்.
28,"இவ்வாறு செய்தித் தாள்களில் மொழிக் கொலை புரிவோர் வேற்று நாட்டவரல்லர், வேறு மொழி பேசும் அயலாரல்லர்."
29,தமிழகத்தில் பிறந்து தமிழிலேயே பேசிவரும் மக்களாவர் என்பதை வெட்கத்துடன் கூற வேண்டுபவராக இருக்கிறோம்.
30,நாடு முழுவதும் மொழி நலம் குன்றியிருந்தமையைத் துறை சார்ந்த சான்றுகளோடும் கவலையோடும் சுட்டிக் காட்டியதோடு இராசமாணிக்கனார் நின்றுவிடவில்லை.
31,"மொழியை எப்படி வளர்ப்பது, காப்பாற்றுவது, உயர்த்துவது என்பதே அவருடைய தொடர்ந்த சிந்தனையாக இருந்தது."
32,காலங் காலமாக அடிமைப்பட்டுக் கிடந்த சமுதாயம் அவர் கண் முன் நின்றது.
33,வடமொழி ஆதிக்கமும் ஆங்கிலப்பற்றும் தமிழ் மக்களின் கண்களை மூடியிருந்தன.
34,அக்கடமையை நிறைவேற்ற அவர் கையாண்ட வழிகள் போற்றத்தக்கன.
35,தம்முடைய மாணவர்களை அவர் முதற்படியாகக் கொண்டார்.
36,நல்ல தமிழில் பேசவும் எழுதவும் அவர்களுக்குப் பயிற்றுவித்தார்.
37,சிறுசிறு கட்டுரைகளை உருவாக்கப் பயிற்சியளித்தார்.
38,மொழிநடை பற்றி அவர்களுக்குப் புரியுமாறு கலந்துரையாடினார்.
39,மொழி நடையைச் செம்மையாக்குவது இலக்கணமும் பல நூல்களைப் படிக்கும் பயிற்சியுமே என்பதை விளங்க வைத்தார்.
40,இலக்கணப் பாடங்களைப் பள்ளிப் பிள்ளைகள் விரும்பிப் படிக்குமாறு எளிமைப்படுத்தினார்.
41,அதற்கெனவே நூல்களை உருவாக்கினார்.
42,பயிலும் நேரம் தவிர்த்த பிற நேரங்களிலும் மாணவர்களுடன் உரையாடித் தமிழ் மொழியின் வளமை குறித்து அவர்களைச் சிந்திக்கச் செய்தார்.
43,"அவரிடம் பயின்றவர்களுள் பலர் பின்னாளில் சிறந்த தமிழறிஞர்களாகவும், நூலாசிரியர்களாகவும் உருவானமைக்கு இத்தகு பயிற்சிகள் உரமிட்டன."
44,வண்ணையம்பதியில் தனலட்சுமி தொடக்கப் பள்ளியில் பேராசிரியரின் தமிழ்த்தொண்டு தொடங்கியது.
45,அங்குத் தொடர்ந்து வகுப்புகள் நடத்தினார்.பணிகளில் இருந்தவர்களுக்கு வார இறுதி நாட்களில் தமிழ் வகுப்பெடுத்தர்.
46,உறவினர்களைக் கூட அவர் விட்டு வைக்க வில்லை.
47,குடியரசுஇதழில் சொற்ப ஊதியத்தில் பணியாற்றிக் கொண்டிருந்த தம் மைத்துனர் பு.
48,"செல்வராசனை வித்துவான்படிக்க வைத்து, சென்னை அப்துல் அக்கீம் உயர்நிலைப் பள்ளியில் தலைமைத் தமிழாசிரியராகப் பணிபெறச் செய்தார்."
49,"கல்வி வழி விழிப்புணர்வில் பெருநம்பிக்கை கொண்டிருந் தமையால், அரசியலாரும் சமூகத் தலைவர்களும் நாடெங்கும் கல்விக் கூடங்களை ஏற்படுத்த வேண்டும்."
50,பெண்கள் பின்தங்கிய காலம் அது.
51,அடுப்பூதும் பெண்ணுகளுக்குப் படிப்பெதற்குஎன்று கேட்டவர்கள் மிக்கிருந்த காலம்.
52,அந்தக் கால கட்டத்தில்தான் பேராசிரியர் பெண் கல்விக்காகக் குரல் கொடுத்தார்.
53,"எட்டாம் வகுப்பே படித்திருந்த தம் மனைவிக்குத் தாமே ஆசிரியராக இருந்து பயிற்றுவித்து அவரை, வித்துவான்பட்டம் பெறச் செய்தார்."
54,என் கணவர் எனக்கு ஆங்கிலப் பாடமும் தமிழ்ப்பாடமும் கற்பித்து வந்தார்.
55,பாடம் கற்பிக்கும் நேரத்தில் பள்ளி ஆசிரியராகவே காணப்பட்டார்.
56,ஒவ்வொரு பெண்ணும் தன்னைக் காத்துக் கொள்ளும் வகையில் கல்வி கற்றுப் பொருளீட்ட வேண்டும் என்பது என் கணவர் கருத்து.
57,"அதனால், என்னைப் பெண்கள் பள்ளியில் தமிழாசிரியராக அமர்த்தினார்."
58,அவருடைய ஆசிரியப் பணி அதற்குத் துணை யானது.
59,தம்மிடம் பயில வந்தவர்க்கு மொழியுணர்வூட்டினார்.
60,தமிழகத்தில் ஆட்சி தமிழிலேயே இயங்க வேண்டும்.
61,எல்லாக் கல்வி நிலையங்களிலும் ஆங்கிலம் ஒழிந்த எல்லாப் பாடங்களையும் தமிழில் கற்பித்தல் வேண்டும்என்பது அவர் கொள்கையாக இருந்தது.
62,அறிவியல் மனப்பான்மையை ஊட்டி வளர்க்கும் முறையில் அமைந்த பாடநூல்களையே பிள்ளைகள் படிக்கும்படிச் செய்தல் வேண்டும்.
63,உலக நாடுகளோடு தம் நாட்டை ஒப்பிட்டுப் பார்த்துக் குறைகளை நிறைவாக்கும் மனப்பாங்கு வளரும்படியான முறையில் கல்வி அளிக்கப்படல் வேண்டும்.
64,அதற்காகவே தாம் பணியாற்றிய பள்ளிகளிலும் கல்லூரிகளிலும் இருந்த மாணவர் மன்றங்களைச் செயலூக்கம் பெற வைத்தார்.
65,தமிழ் மன்றங்கள் இல்லாத கல்வி நிலையங்கள் அவற்றைப் பெறுமாறு செய்தார்.
66,பேச்சையும் எழுத்தையும் இளைஞர்கள் வளப்படுத்திக் கொள்ள உதவுமாறு வழியும் வகையும்என்றொரு சிறு நூல் படைத்தளித்தார்.
67,இங்ஙனம் மொழியுணர்ச்சி கொள்ளும் மக்களிடையே தான் நாட்டுப்பற்றும் இனவுணர்ச்சியும் சிறந்து தோன்றும்.
68,"ஆதலின், ஓரினத்தவர் இனவொற்றுமையோடு நல் வாழ்வு வாழ மொழிநூலறிவு உயிர்நாடி போன்ற தாகும்."
69,"தமிழ் மக்களுக்கு மொழிப் பற்றையும், மொழியறிவையும் ஊட்டிய அதே காலகட்டத்தில், அவர்களை நாட்டுப்பற்று உடையவர்களாகவும் மாற்றினார்."
70,நாட்டுக்கக உழைத்த அறிஞர்களின் வரலாறுகளைச் சிறுசிறு நூல்களாக்கி இளைஞர்கள் அவற்றைப் படித்துய்ய வழிவகுத்தார்.
71,"இளைஞர்கள் படித்தல், சிந்தித்தல், தெளிதல் எனும் மூன்று கோட்பாடுகளைக் கைக்கொண்டால் உயரலாம் என்பது அவர் வழிகாட்டலாக இருந்தது."
72,தாமாக எண்ணும் ஆற்றல் உள்ளவரும் உண்மையான தமிழ்ப்பற்று உடையவருமே நல்ல எழுத்தாளர்.
73,"தமிழ் எழுத்தாளர் தமிழ் இலக்கண, இலக்கியங்களைப் படித்தவராக இருப்பது நல்லது."
74,தாழ்ந்துள்ள தமிழ்ச் சமுதாயத்தை உயர்த்தப் பயன்படும் நூல்களை எழுதுவதையே எழுத்தாளர்கள் தங்கள் சிறந்த கடமையாகக் கருத வேண்டும்.
75,சிறந்த கருத்துக்களோடு பிழையற்ற எளிய நடையையும் பொதுமக்களுக்கு ஊட்டுவது எழுத்தாளர் கடமை என்பதை அவர்கள் மறந்து விடலாகாது.
76,இதுவே அறநெறிப்பட்ட எழுத்தாளர் கடமை என்பதை நான் வற்புறுத்த விரும்புகிறேன்.
77,"சாதிகள் ஒழிந்து சடங்குகள் அற்ற சமயம் நெறிப்படத் தமிழர், தமிழ் வாழ்வுவாழ வேண்டுமென்பதில் அவர் கருத்தாக இருந்தார்."
78,"அதனால் தான், வாழ்க்கையின் தொடக்க நிலையான திருமணம் தமிழ்த் திருமணமாக அமைய வேண்டுமென அவர் வற்புறுத்தினார்."
79,"இதற்காகவே அவர் வெளியிட்ட தமிழர் திருமண நூல், தமிழ்ப் பெரியார்களின் ஒருமித்த வரவேற்பையும் பாராட்டையும் பெற்றது."
80,எல்லோரும் வேலை செய்து பிழைக்கவேண்டும்.
81,ஒழுக்கம் வேண்டும்.
82,எல்லோரும் ஒழுக்கத்திற்கு மதிப்பைத் தரவேண்டும்.
83,ஒழுக்கம் உயிரினும் சிறந்தது.
84,ஒழுக்கத்தோடு உறையும் கல்விதான் மனிதனை உயர்விக்கும்என்று தெளிவுபடுத்தியுள்ளார்.
85,"மறுபிறப்பு நேர்ந்தால், மீண்டும் தமிழகத்தே பிறக்க வேண்டும்என்று அவாவிக் கட்டுரைத்த தமிழ்மண் பற்றாளர்."
86,டாக்டர் இரா.
87,இக்கருத்தே கொண்டு கழகச சார்பில் பல கதைப் புத்தகங்கள் இள மாணவர்கட்கேற்ற முறையில்வெளிவந்துள்ளன.
88,இம்முறையில் கதை மலர் மாலைஎன்னும் இவ்வரிசையும் வெளிவருகின்றது.
89,இதன் கண் உள்ள கதைகளெல்லாம் இளமாணவர்களின் மனநிலைக்கேற்றனவாக எளிய நடையில் அமைந்துள்ளன.
90,கதைகளெல்லாம் ஒத்த அளவுள்ளனவாக அமைந்துள்ளன.
91,ஒவ்வொரு கதையின் இறுதியிலும் கதையைப்படித்த மாணவர்களின் அறிவைத் தூண்டத்தக்க சில கேள்விகள் தரப்பட்டுள்ளன.
92,"சிறப்பாக இவ்வரிசை, ம் வகுப்பு மாணவர்கட்கு மனப்படிப்பு."
93,ளுடைநவே சுநயனபேக் கேற்ற புத்தகமாக அமையப் பெரிதும் தகுதிவாய்ந்ததாகும்.
94,ஆசிரியர்களும் பெற்றோர்களும் இந்நூல் வரிசையை ஏற்றுத் தம்மாணவர்கட்கும் பிள்ளைகட்கும் பயனுறுத்துவ தோடு எம்மையும் இத்துறையில் மேலும் ஊக்குவார்களென்று எதிர்பார்க்கின்றேம்.
95,சைவ சித்தாந்த நூற்பதிப்புக் கழகத்தார் பொருளடக்கம் .
96,தோட்டக்காரன் .
97,குரங்கும் மீன் எண்ணெயும் .
98,முதுமையில் இளமை .
99,போகிப் பண்டிகை .
100,உயிர்ப் படகு .
101,நாயும் பாம்பும் .
102,போர்வீரன் மகன் .
103,கழுதைச் சவாரி .
104,அறிவுள்ள நாய் .
105,இளந் தாதி .
106,தேன் துளி .
107,மங்கல முடிபு .
108,நாய் அளித்த விருந்து .
109,தென் துருவம் .
110,குரங்குகளின் குறும்பு .
111,கடற் கண்ணிகள் .
112,கிளியின் அறிவு .
113,கழுதையின் வால் .
114,அஞ்சாத இளைஞன் .
115,கந்தனும் கண்ணகியும் .
116,மாணவனும் மழையும் .
117,மாணவர் பயணம் .
118,புதிய நண்பன் .
119,நல்ல வழியிற் செலவு .
120,எதிர்காலப் போர்வீரன் .
121,தன்னலம் இல்லாத சிறுவன் .
122,தன்னலம் அற்ற தோட்டக்காரன் .
123,பொய் பேசலாகாது .
124,எலிக்குஞ்சுகள் .
125,புகைவண்டி காத்த சிறுவன் .
126,இறுதிக் கடமை .
127,வெறிகொண்ட நாய் .
128,துணிவுதற்ற இளைஞன் .
129,காட்சிச் சாலை .
130,பொய்ப்பரிசு .
131,புதுவகைப் படகு .
132,கடமை உணர்ந்த கற்பகம் .
133,தியாக உணர்ச்சி .
134,கட்டுமரம் .
135,செல்வம் பெரிதா?
136,கடமை பெரியதா?
137,கதை மலர் மாலை மலர் ஒன்று .தோட்டக்காரன் சேலம் நகராண்மைக் கழகப் பாடாசாலையில் கண்ணன் என்பவன் வாசித்துவந்தான்.
138,அவன் ஐந்தாம் வகுப்பு மாணவன்.
139,அவன் தகப்பனார் தம் வீட்டுத் தோட்டத்தில் ஒரு பகுதியை அவனிடம் ஒப்புவித்தார்.
140,அவன் அதைச் செப்பஞ் செய்து ஒழுங்குபடுத்தினான்.
141,"ஆண்டு முடிவில், பள்ளிக்கூடத் தலைமை ஆசிரியர் தோட்ட வேலை செய்திருந்த மாணவர் தோட்டங்களைப் பார்வையிட்டார்."
142,"அவர், கண்ணன் தோட்டமே எல்லாவற்றிலும் சிறந்தது,என்று கூறினார்.கண்ணனே தோட்டவேலையில் முதல் பரிசு பெற்றான்."
143,அப்பொழுது அவன் அடைந்த மகிழ்ச்சிக்கு அளவு உண்டோ?
144,கேள்விகள் .
145,கண்ணன் பாத்திகளை எவ்வாறு கட்டினான்?
146,.
147,அவன் பாத்திகளில் எவற்றை விதைத்தான்?
148,.
