Line Number,Sentence
1,முதுமொழிக் களஞ்சியம் மா முதல் வௌ வரை ஸந்குஊயிகீகுரூபுஹங்நிகுது செந்தமிழ் அந்தணர் இரா.
2,இளங்குமரனார் முனைவர் பி.
3,தமிழகன் தமிழ்மண் அறக்கட்டளை சென்னை .
4,நூற் குறிப்பு நூற்பெயர் முதுமொழிக் களஞ்சியம் தொகுப்பாசிரியன்மார் இரா.
5,இளங்குமரனார் பி.
6,தமிழகன் பதிப்பாளர் கோ.
7,இளவழகன் முதற்பதிப்பு தாள் . கி.
8,என்.எ.மேப்லித்தோ அளவு தெம்மி எழுத்து புள்ளி பக்கம் நூல் கட்டமைப்பு இயல்பு சாதாரணம் விலை உருபா.
9,"படிகள் நூலாக்கம் பாவாணர் கணினி தி.நகர், சென்னை ."
10,அட்டை வடிவமைப்பு வ.
11,"மலர் அச்சிட்டோர் ஸ்ரீ வெங்கடேசுவரா ஆப்செட் பிரிண்டர் இராயப்பேட்டை, சென்னை ."
12,வெளியீடு தமிழ்மண் அறக்கட்டளை பெரியார் குடில் பி..
13,"குல்மொகர் குடியிருப்பு, , செவாலியே சிவாசி கணேசன் சாலை தியாகராயர் நகர், சென்னை ."
14,தொ.பே.
15,முதுமொழிக் களஞ்சியம் மா முதல் வௌ வரை நூற் குறிப்பு நூற்பெயர் முதுமொழிக் களஞ்சியம் தொகுப்பாசிரியன்மார் இரா.
16,இளங்குமரனார் பி.
17,தமிழகன் பதிப்பாளர் கோ.
18,இளவழகன் முதற்பதிப்பு தாள் . கி.
19,என்.எ.மேப்லித்தோ அளவு தெம்மி எழுத்து புள்ளி பக்கம் நூல் கட்டமைப்பு இயல்பு சாதாரணம் விலை உருபா.
20,"படிகள் நூலாக்கம் பாவாணர் கணினி தி.நகர், சென்னை ."
21,அட்டை வடிவமைப்பு வ.
22,"மலர் அச்சிட்டோர் ஸ்ரீ வெங்கடேசுவரா ஆப்செட் பிரிண்டர் இராயப்பேட்டை, சென்னை ."
23,வெளியீடு தமிழ்மண் அறக்கட்டளை பெரியார் குடில் பி..
24,"குல்மொகர் குடியிருப்பு, , செவாலியே சிவாசி கணேசன் சாலை தியாகராயர் நகர், சென்னை ."
25,தொ.பே.
26,முன்னுரை கட்டொழுங்குடையது பாட்டு.
27,"அக்கட்டொழுங்கு, கற்று வல்லார்க்கே கைவரும் சிறப்பினது."
28,அவர்கள் சொல வடை என வழங்குவது புலவர்க்குச் சிலேடை யாயிற்று.
29,அவர்கள் புதிர் என்பது பழநாள் பிசி யாக உள்ளது.
30,பழமொழி யோ முன்னாள் முதுமொழி யாம்.
